Date,High,Low,Open,Close,Volume,Adj Close
2019-01-01,0.921297013759613,0.8839899897575378,0.8908399939537048,0.9202250242233276,1358683,0.9202250242233276
2019-01-02,0.9382780194282532,0.9125490188598633,0.9253339767456055,0.9381359815597534,1773716,0.9381359815597534
2019-01-03,0.9459149837493896,0.9014480113983154,0.9375050067901611,0.9029769897460938,1346148,0.9029769897460938
2019-01-04,0.9112169742584229,0.8839340209960938,0.9035109877586365,0.9052860140800476,1088165,0.9052860140800476
2019-01-05,0.940900981426239,0.8995630145072937,0.9024559855461121,0.9198750257492065,1157384,0.9198750257492065
2019-01-06,0.9850209951400757,0.9044179916381836,0.9190700054168701,0.9639250040054321,2873021,0.9639250040054321
2019-01-07,0.9671260118484497,0.9245629906654358,0.9614260196685791,0.9247210025787354,1625217,0.9247210025787354
2019-01-08,0.9424290060997009,0.9085530042648315,0.9252679944038391,0.9299079775810242,1404648,0.9299079775810242
2019-01-09,0.9406570196151733,0.9230970144271851,0.9293799996376038,0.9329349994659424,1203731,0.9329349994659424
2019-01-10,0.9407610297203064,0.8028690218925476,0.9336090087890625,0.8095160126686096,2259407,0.8095160126686096
2019-01-11,0.8641549944877625,0.8070619702339172,0.8087549805641174,0.8401700258255005,1448456,0.8401700258255005
2019-01-12,0.8614749908447266,0.8270490169525146,0.8446580171585083,0.8473449945449829,1132032,0.8473449945449829
2019-01-13,0.8493379950523376,0.7755939960479736,0.8467209935188293,0.785198986530304,1152377,0.785198986530304
2019-01-14,0.8502399921417236,0.7832559943199158,0.7832559943199158,0.833732008934021,1201689,0.833732008934021
2019-01-15,0.8432589769363403,0.8036350011825562,0.8345419764518738,0.8130429983139038,1350904,0.8130429983139038
2019-01-16,0.8380939960479736,0.7981340289115906,0.8129270076751709,0.8144209980964661,1339135,0.8144209980964661
2019-01-17,0.8195419907569885,0.7923949956893921,0.8137099742889404,0.8024510145187378,1725826,0.8024510145187378
2019-01-18,0.8069249987602234,0.7862359881401062,0.8018990159034729,0.7920680046081543,1806783,0.7920680046081543
2019-01-19,0.8153799772262573,0.7880499958992004,0.792635977268219,0.8071489930152893,1578544,0.8071489930152893
2019-01-20,0.884086012840271,0.7954559922218323,0.8062459826469421,0.819907009601593,4821357,0.819907009601593
2019-01-21,0.8449559807777405,0.7915539741516113,0.8180360198020935,0.7964140176773071,1811166,0.7964140176773071
