Date,High,Low,Open,Close,Volume,Adj Close
2019-01-01,7.888501167297363,7.445609092712402,7.554195880889893,7.866170883178711,100037385,7.866170883178711
2019-01-02,8.123384475708008,7.753472805023193,7.891458988189697,8.076461791992188,119182671,8.076461791992188
2019-01-03,8.090344429016113,7.6244401931762695,8.07140064239502,7.6792402267456055,85506700,7.6792402267456055
2019-01-04,8.168651580810547,7.4854841232299805,7.670473098754883,7.634589195251465,91083130,7.634589195251465
2019-01-05,7.944032192230225,7.616051197052002,7.616051197052002,7.844755172729492,102420264,7.844755172729492
2019-01-06,8.781368255615234,7.678898811340332,7.838132858276367,8.642539978027344,153043100,8.642539978027344
2019-01-07,8.90846061706543,8.400524139404297,8.640107154846191,8.471041679382324,130619451,8.471041679382324
2019-01-08,9.416898727416992,8.339799880981445,8.504512786865234,9.175762176513672,173654060,9.175762176513672
2019-01-09,9.767691612243652,9.162060737609863,9.216575622558594,9.201449394226074,185427763,9.201449394226074
2019-01-10,9.488834381103516,7.69937801361084,9.2084379196167,7.968067169189453,177262261,7.968067169189453
2019-01-11,8.12458610534668,7.783740043640137,7.940423965454102,7.946218967437744,120581366,7.946218967437744
2019-01-12,7.954440116882324,7.709537982940674,7.945746898651123,7.751993179321289,104462357,7.751993179321289
2019-01-13,7.844226837158203,7.160831928253174,7.741147994995117,7.215383052825928,114403812,7.215383052825928
2019-01-14,7.992941856384277,7.2245001792907715,7.2245001792907715,7.962705135345459,132180216,7.962705135345459
2019-01-15,8.011138916015625,7.534369945526123,7.987151145935059,7.622227191925049,132412256,7.622227191925049
2019-01-16,7.917558193206787,7.580661773681641,7.629090785980225,7.7360148429870605,130166754,7.7360148429870605
2019-01-17,7.855984210968018,7.565730094909668,7.748441219329834,7.850036144256592,130902165,7.850036144256592
2019-01-18,7.880661964416504,7.621151924133301,7.869266033172607,7.711756229400635,113409937,7.711756229400635
2019-01-19,8.370506286621094,7.715590953826904,7.719779014587402,8.079524040222168,141779987,8.079524040222168
2019-01-20,8.19614028930664,7.518653869628906,8.05705738067627,7.591527938842773,155380342,7.591527938842773
2019-01-21,7.643136024475098,7.483313083648682,7.610541820526123,7.5787248611450195,116729955,7.5787248611450195
2019-01-22,7.779983997344971,7.345345973968506,7.573841094970703,7.706096172332764,132491494,7.706096172332764
2019-01-23,7.741942882537842,7.546510219573975,7.70162296295166,7.5765380859375,98520101,7.5765380859375
2019-01-24,7.768499851226807,7.529905796051025,7.588129997253418,7.738111972808838,95665449,7.738111972808838
2019-01-25,7.762448787689209,7.509650230407715,7.761655807495117,7.591248989105225,106034923,7.591248989105225
2019-01-26,7.703358173370361,7.499074935913086,7.590272903442383,7.534236907958984,93847643,7.534236907958984
2019-01-27,7.590272903442383,7.293708801269531,7.535069942474365,7.419315814971924,120602207,7.419315814971924
2019-01-28,7.439309120178223,6.875369071960449,7.428150177001953,6.983771800994873,138166064,6.983771800994873
2019-01-29,7.134307861328125,6.794939041137695,7.021876811981201,7.052847862243652,128674508,7.052847862243652
