symbol,Date,High,Low,Open,Close,signal,pc_sma15c_sma30c,pc_open_close,pc_high_low,pc_low_close
QTUM,2019-01-01,2.277209043502808,2.1419661045074463,2.159806966781616,2.2667880058288574,0.0,0.0,0.049532685417093734,-0.05938977775502366,0.05827445217678383
QTUM,2019-01-02,2.370448112487793,2.189974069595337,2.272397041320801,2.360234022140503,0.0,0.0,0.038653888040906824,-0.07613498981129267,0.07774519110019719
QTUM,2019-01-03,2.357187032699585,2.20075798034668,2.3557519912719727,2.202868938446045,0.0,0.0,-0.06489777081473655,-0.06636259668107598,0.0009591959307730222
QTUM,2019-01-04,2.2557499408721924,2.18003797531128,2.201519012451172,2.247447967529297,0.0,0.0,0.020862393110558555,-0.0335639887157164,0.030921476130887787
QTUM,2019-01-05,2.28774094581604,2.220716953277588,2.236812114715576,2.248492956161499,0.0,0.0,0.005222093250066351,-0.02929702012853759,0.012507673633470547
QTUM,2019-01-06,2.3888909816741943,2.2130160331726074,2.2461729049682617,2.350801944732666,0.0,0.0,0.046581026568781755,-0.07362200696924619,0.062261596615062476
QTUM,2019-01-07,2.365833044052124,2.2642569541931152,2.348882913589477,2.278881072998047,0.0,0.0,-0.029802183917484404,-0.042934597652348486,0.006458683400684554
QTUM,2019-01-08,2.355120897293091,2.2332189083099365,2.2819759845733643,2.2787880897521973,0.0,0.0,-0.0013969887688204561,-0.051760395452847024,0.020405156553482146
QTUM,2019-01-09,2.503654956817627,2.2808830738067627,2.2808830738067627,2.445029020309448,0.0,0.0,0.07196596282716403,-0.08897866792875787,0.07196596282716403
QTUM,2019-01-10,2.597043037414551,2.097285032272339,2.452670097351074,2.1393699645996094,0.0,0.0,-0.127738391351464,-0.1924334706596695,0.020066386628274785
QTUM,2019-01-11,2.160799980163574,2.072516918182373,2.1378469467163086,2.160799980163574,0.0,0.0,0.010736518571884221,-0.040856656234566455,0.042597028379689504
QTUM,2019-01-12,2.3352410793304443,2.082077980041504,2.1609480381011963,2.232809066772461,0.0,0.0,0.03325439918231825,-0.10840983465464167,0.07239454438106702
QTUM,2019-01-13,2.332395076751709,2.065814018249512,2.242676019668579,2.065814018249512,0.0,0.0,-0.07886203797069337,-0.11429498422431082,0.0
QTUM,2019-01-14,2.2031619548797607,2.071347951889038,2.071347951889038,2.193856000900269,0.0,0.0,0.05914411863999258,-0.05982946587234279,0.05914411863999258
QTUM,2019-01-15,2.2121150493621826,2.0750069618225098,2.1970529556274414,2.096012115478516,0.0,0.0,-0.04598926024524055,-0.061980541011736764,0.010122931653953181
QTUM,2019-01-16,2.15858006477356,2.083534002304077,2.100579023361206,2.1315300464630127,0.0,0.0010627310611035158,0.014734519747931637,-0.03476640208726998,0.02303588235462397
QTUM,2019-01-17,2.14697790145874,2.1001129150390625,2.12560510635376,2.1431450843811035,0.0,0.005239302652567217,0.008251757570074337,-0.02182835062616872,0.020490407460420103
QTUM,2019-01-18,2.1473100185394287,2.091192960739136,2.145003080368042,2.1083829402923584,0.0,0.005147772243787546,-0.017072301858606316,-0.026133654346968765,0.008220178565992485
QTUM,2019-01-19,2.184096097946167,2.099049091339112,2.105501890182495,2.1637749671936035,0.0,0.0063479385559017994,0.02767657311675819,-0.038939223730599326,0.03083580851994209
QTUM,2019-01-20,2.171811103820801,2.023313045501709,2.1633920669555664,2.0575668811798096,0.0,0.008534248036722434,-0.048916323301804156,-0.06837521829492615,0.016929577829913545
QTUM,2019-01-21,2.0659000873565674,2.031920909881592,2.0575320720672607,2.043423891067505,0.0,0.014301609755836385,-0.006856846214591917,-0.016447638335914786,0.005661136282407474
QTUM,2019-01-22,2.0927529335021973,2.009136915206909,2.04400897026062,2.0737760066986084,0.0,0.01793923742266675,0.01456306546159279,-0.0399550357601734,0.0321725667387095
QTUM,2019-01-23,2.104495048522949,2.024416923522949,2.074816942214966,2.045624017715454,0.0,0.022127957254304297,-0.014070120551621717,-0.038050992353820576,0.010475655457177113
