symbol,Date,High,Low,Open,Close,signal,pc_sma15c_sma30c,pc_open_close,pc_high_low,pc_low_close
CEL,2019-01-01,0.0368900001049041,0.0323770008981227,0.0326180011034011,0.0367420017719268,0.0,0.0,0.12643327392909076,-0.1223366547559714,0.13481794955434534
CEL,2019-01-02,0.0443309992551803,0.0368780009448528,0.0369290001690387,0.0386859998106956,0.0,0.0,0.047577774475734816,-0.16812159517150024,0.0490264878659359
CEL,2019-01-03,0.0421510003507137,0.0359259992837905,0.0380770005285739,0.0418399982154369,0.0,0.0,0.09882600085684683,-0.14768335306703587,0.16461612897472688
CEL,2019-01-04,0.0455069988965988,0.0387649983167648,0.041847001761198,0.0405090004205703,0.0,0.0,-0.03197364887126385,-0.1481530477356507,0.04498909272624081
CEL,2019-01-05,0.0471969991922378,0.04042299836874,0.04042299836874,0.0411669984459877,0.0,0.0,0.018405365937007152,-0.14352609147684708,0.018405365937007152
CEL,2019-01-06,0.0453489981591701,0.0373339988291263,0.0411080010235309,0.0451459996402263,0.0,0.0,0.09822901907548331,-0.17674038358933564,0.209246291747495
CEL,2019-01-07,0.0453750006854534,0.0394439995288848,0.0451879985630512,0.0394879989326,0.0,0.0,-0.12613967893483807,-0.13071076731619755,0.0011154904228964494
CEL,2019-01-08,0.0431159995496273,0.0371120013296604,0.0394750013947486,0.0371600016951561,0.0,0.0,-0.0586447021608077,-0.13925220991470197,0.00129339199654892
CEL,2019-01-09,0.0389459989964962,0.0320999994874,0.0371760018169879,0.0388329997658729,0.0,0.0,0.0445717093796735,-0.1757818437193537,0.20975079084084597
CEL,2019-01-10,0.0390800014138221,0.0311980005353689,0.0388329997658729,0.034715000540018,0.0,0.0,-0.10604380940650042,-0.20168885857986268,0.11273158357254043
CEL,2019-01-11,0.0348370000720024,0.027718000113964,0.0346320010721683,0.034265998750925,0.0,0.0,-0.010568327267044193,-0.2043516934100119,0.2362363305447205
CEL,2019-01-12,0.0342880003154277,0.0304489992558956,0.0342880003154277,0.030571000650525,0.0,0.0,-0.10840526221152226,-0.11196339897969375,0.004006745627470055
CEL,2019-01-13,0.0339710004627704,0.0285320002585649,0.0305380001664161,0.0288479998707771,1.0,0.0,-0.05534089614347318,-0.16010715404647044,0.011075270200074384
CEL,2019-01-14,0.0354570001363754,0.0288730002939701,0.0288730002939701,0.0353569984436035,1.0,0.0,0.22456960079024182,-0.18568970350232086,0.22456960079024182
CEL,2019-01-15,0.0357099995017051,0.0316970013082027,0.035360999405384,0.0329420007765293,1.0,0.0,-0.06840866122370938,-0.11237743627833945,0.03927814673132532
CEL,2019-01-16,0.0343119986355304,0.0308669991791248,0.0329059995710849,0.0334899984300136,1.0,-0.00021341651093398923,0.017747488802676327,-0.10040217980302295,0.08497746203533518
CEL,2019-01-17,0.0335309989750385,0.0305669996887445,0.0334590002894401,0.0311280004680156,1.0,0.004348614013769282,-0.06966734813532903,-0.08839579424700386,0.01835315160086436
CEL,2019-01-18,0.0350410006940364,0.0306010004132986,0.0311079993844032,0.0349840000271797,1.0,0.01455649955347281,0.12459819723154004,-0.12670871815294477,0.14323059882631584
CEL,2019-01-19,0.0366889983415603,0.0331629998981952,0.0351440012454986,0.0342330001294612,1.0,0.02292820349728559,-0.02592195207579241,-0.09610506153750588,0.03226488057626634
CEL,2019-01-20,0.0368289984762668,0.0317029990255832,0.0342100001871585,0.034205999225378,1.0,0.03288872645459391,-0.00011695298914384032,-0.13918378622179686,0.07895152751242782
CEL,2019-01-21,0.0346129983663558,0.0309599991887807,0.0341940000653266,0.034570001065731,1.0,0.05030248345021407,0.010996110419549074,-0.10553836275350972,0.11660213086370147
CEL,2019-01-22,0.0404170006513595,0.0344289988279342,0.0345279984176158,0.0384709984064102,1.0,0.054952891952845646,0.11419717821762666,-0.14815552185770325,0.11740101995636587
CEL,2019-01-23,0.0392690002918243,0.0326629988849163,0.0384709984064102,0.0331179983913898,1.0,0.05885936316082573,-0.1391437767866317,-0.16822433364272205,0.013930120381065727
CEL,2019-01-24,0.0350859984755516,0.0314589999616146,0.0331449992954731,0.0317239984869957,1.0,0.06726699909130068,-0.042872253392127246,-0.10337452749034172,0.008423615680868402
CEL,2019-01-25,0.0362700000405311,0.0317309983074665,0.0317669995129108,0.0358190014958381,1.0,0.0651081924492384,0.12755381512441802,-0.12514479536786177,0.12883310977989842
CEL,2019-01-26,0.0383160002529621,0.0318409986793994,0.0358179993927478,0.0380700007081031,1.0,0.06021111464219527,0.06287345339034386,-0.16898949605425306,0.1956283498335672
CEL,2019-01-27,0.0380849987268447,0.0316109992563724,0.0380740016698837,0.0340309999883174,1.0,0.05188070906254785,-0.10618798929045302,-0.16998817610328587,0.07655565432519988
CEL,2019-01-28,0.0341279990971088,0.0285250004380941,0.0340010002255439,0.0291569996625185,1.0,0.04487705119584598,-0.1424664136611561,-0.16417600818236555,0.022155975976091077
CEL,2019-01-29,0.0327319987118244,0.0238889995962381,0.0291879996657371,0.0316700004041194,1.0,0.048068576240522874,0.08503497213945244,-0.270163737736913,0.3257148034406014
CEL,2019-01-30,0.0329010002315044,0.030706999823451,0.0316199995577335,0.0314310006797313,1.0,0.04722263047556938,-0.005977194201319235,-0.06668491512767231,0.023577713890738948
CEL,2019-01-31,0.0349630005657672,0.0306379999965429,0.0314350016415119,0.0306429993361234,1.0,0.047111869989863706,-0.02519491853127864,-0.12370221374703669,0.00016317447552272683
CEL,2019-02-01,0.033925000578165,0.0287389997392892,0.0306599996984004,0.0316069982945919,1.0,0.03976957463390854,0.030887103897815873,-0.15286663966083,0.09979465469641395
CEL,2019-02-02,0.0354010015726089,0.0315660014748573,0.0315660014748573,0.0353679992258548,1.0,0.03307305457270693,0.12044597267176305,-0.1083302711050662,0.12044597267176305
CEL,2019-02-03,0.036906000226736,0.0321630015969276,0.0353530012071132,0.0348980017006397,1.0,0.026559355424927863,-0.012870180492114811,-0.1285156505898573,0.08503559891541214
CEL,2019-02-04,0.0379510000348091,0.0348020009696483,0.0349249988794326,0.0350629985332489,1.0,0.019133721775618527,0.003951314480859375,-0.08297539095867043,0.007499498773884443
CEL,2019-02-05,0.0385940000414848,0.0322769992053508,0.0350360013544559,0.0366710014641284,1.0,0.006894651731640806,0.046666287431929146,-0.1636783134514131,0.1361341626221923
CEL,2019-02-06,0.0367080010473728,0.0335679985582828,0.0367080010473728,0.0335800014436244,1.0,0.010745367462511668,-0.0852130193554157,-0.08554000216567857,0.00035756928792649094
CEL,2019-02-07,0.0359620004892349,0.031989999115467,0.0335570015013217,0.0333460010588169,1.0,0.006569832916439042,-0.006287821708280131,-0.1104499560572805,0.04238830824769484
CEL,2019-02-08,0.0413650013506412,0.0333180017769336,0.0333970002830028,0.0403390005230903,1.0,-0.008941997239571146,0.20786298713242793,-0.19453642719590686,0.21072688551860905
CEL,2019-02-09,0.0405960008502006,0.0360720008611679,0.0403219982981681,0.0364370010793209,1.0,-0.008448512254721163,-0.09634932252411957,-0.11143954809061796,0.010118657391858975
CEL,2019-02-10,0.0395860001444816,0.0355399996042251,0.036421000957489,0.0378499999642372,1.0,-0.0044722522490749424,0.03923557752891369,-0.10220786453517264,0.06499719712257611
CEL,2019-02-11,0.0400159992277622,0.0311340000480413,0.0379230007529258,0.0312019996345043,1.0,0.0016946707444389422,-0.1772275659885108,-0.22196119929847388,0.002184094120834958
CEL,2019-02-12,0.0395269989967346,0.0307580009102821,0.0311510004103183,0.0356249995529651,1.0,-0.0043134155726209985,0.14362296824229306,-0.22184831403914376,0.1582352070565162
CEL,2019-02-13,0.0393470004200935,0.0351609997451305,0.0356190018355846,0.0392049998044967,1.0,-0.015183178445907372,0.10067654297177889,-0.10638677993927388,0.11501379621397896
CEL,2019-02-14,0.0398159995675087,0.0365029983222484,0.0391759984195232,0.0387010015547275,1.0,-0.023569490172294257,-0.012124690727958217,-0.08320778785530789,0.0602143202888466
CEL,2019-02-15,0.0386950001120567,0.0354430004954338,0.0386839993298053,0.0355350002646446,1.0,-0.03097387414420032,-0.08140314134310438,-0.08404185572310231,0.0025957105189966657
CEL,2019-02-16,0.04008100181818,0.0355929993093013,0.0356179997324943,0.0376259982585907,1.0,-0.036081830639545114,0.05637594871068806,-0.11197331167613246,0.057117944223321664
CEL,2019-02-17,0.0429279990494251,0.0375839993357658,0.0376100018620491,0.0421399995684623,1.0,-0.04190677588609598,0.12044662276351167,-0.12448751006322221,0.12122180484291652
CEL,2019-02-18,0.0441090017557144,0.0390830002725124,0.0419269986450672,0.0438309982419014,1.0,-0.049313802903695136,0.04541225602510916,-0.11394502897701314,0.12148499184512011
CEL,2019-02-19,0.0460239984095096,0.0425099991261959,0.0438590012490749,0.0452729985117912,1.0,-0.05752185198402894,0.03223961381806716,-0.07635145586541717,0.06499645830132846
CEL,2019-02-20,0.0477130003273487,0.0424770005047321,0.0454300008714199,0.0477130003273487,0.0,-0.06505767488830655,0.05025312375384615,-0.10973947952745643,0.12326670340183966
CEL,2019-02-21,0.0476109981536865,0.0438879989087581,0.0476109981536865,0.046348001807928,0.0,-0.08073062613988234,-0.026527407421318833,-0.07819620233355959,0.05605183558913627
CEL,2019-02-22,0.0470380000770092,0.0435470007359981,0.0463679991662502,0.0450449995696544,0.0,-0.09023208693137193,-0.028532600508644944,-0.07421657671022883,0.03439958684497838
CEL,2019-02-23,0.0476609990000724,0.0424520000815391,0.0450140014290809,0.0476609990000724,0.0,-0.08779776222715156,0.058803871838894836,-0.10929269272189178,0.12270326270913481
CEL,2019-02-24,0.050280999392271,0.040947999805212,0.047664999961853,0.0413740016520023,0.0,-0.09119597800816558,-0.1319836004381722,-0.1856168274271341,0.010403483657731112
CEL,2019-02-25,0.0441539995372295,0.0376139990985393,0.0412579998373985,0.0399519987404346,0.0,-0.0931001017825941,-0.03165449372511928,-0.14811796229639057,0.06215769920582827
CEL,2019-02-26,0.0433229990303516,0.037101998925209,0.0399390012025833,0.0404749996960163,0.0,-0.10322724363324967,0.013420428085175292,-0.14359578617316496,0.09091156456574397
CEL,2019-02-27,0.0428019985556602,0.0369409993290901,0.0404689982533454,0.0395030006766319,0.0,-0.10003559401063401,-0.0238700639602228,-0.136932840155779,0.06935387223063809
CEL,2019-02-28,0.0413610003888607,0.0378349982202053,0.0394859984517097,0.0379979982972145,0.0,-0.09190065774644833,-0.03768424790663408,-0.08524944115242003,0.004308182494433235
CEL,2019-03-01,0.0389759987592697,0.0373860001564025,0.0379969999194145,0.0373860001564025,0.0,-0.08401710277741649,-0.016080210656310594,-0.040794300428005116,0.0
CEL,2019-03-02,0.0387860015034675,0.0362429991364479,0.0373479984700679,0.0383620001375675,0.0,-0.08169011832975338,0.027150093955162203,-0.06556495303575574,0.05846649150479986
CEL,2019-03-03,0.038672998547554,0.0357929989695549,0.0384999997913837,0.0360129997134208,0.0,-0.07486244747804392,-0.0645974049724409,-0.07447055274128093,0.006146474176501037
CEL,2019-03-04,0.0369950011372566,0.0312720015645027,0.0359850004315376,0.0368909984827041,0.0,-0.06450871737916433,0.025177102690055114,-0.15469656431475093,0.1796813966835945
CEL,2019-03-05,0.0380880013108253,0.03515600040555,0.0369869992136955,0.0364090017974376,0.0,-0.050489366185481006,-0.015627042705423904,-0.07697964724764826,0.03564118151761617
CEL,2019-03-06,0.039071999490261,0.0344640016555786,0.0364390015602111,0.0353039987385273,0.0,-0.03328775286777179,-0.03114802198431106,-0.1179360640560763,0.02437317324155625
CEL,2019-03-07,0.0368050001561641,0.0332029983401298,0.0353449992835521,0.0368050001561641,0.0,-0.01458606002308293,0.04130714110076147,-0.09786718654397397,0.10848423323507062
CEL,2019-03-08,0.0368920005857944,0.0330829992890358,0.0368769988417625,0.0344640016555786,1.0,0.00640868094907358,-0.06543366493943721,-0.10324735000208402,0.04174356606779867
CEL,2019-03-09,0.0404600016772747,0.0338100008666515,0.0338359996676445,0.0403820015490055,1.0,0.020214932899564213,0.19346264173245578,-0.16435987481331038,0.1943803760394545
CEL,2019-03-10,0.0409549996256828,0.0394710004329681,0.0404670014977455,0.0407809987664222,1.0,0.03221964559511892,0.0077593411188174085,-0.03623487257424102,0.03318888092737396
CEL,2019-03-11,0.0409080013632774,0.0387639999389648,0.0408000014722347,0.0392500013113021,1.0,0.03810129569252309,-0.03799019865201245,-0.052410319567390104,0.012537441262576743
CEL,2019-03-12,0.0401739999651908,0.0368859991431236,0.0392769984900951,0.0400630012154579,1.0,0.0397071668187659,0.020011781846339918,-0.0818439992262688,0.08613029729808931
CEL,2019-03-13,0.0400860011577606,0.037431001663208,0.04008100181818,0.0396960005164146,1.0,0.047831131670570105,-0.009605580806385204,-0.0662325853881934,0.06051130754090751
CEL,2019-03-14,0.0418599992990493,0.0361369997262954,0.0396789982914924,0.0381949990987777,1.0,0.05205606240457564,-0.03740011735711794,-0.13671762227869594,0.056949923570571874
CEL,2019-03-15,0.0478870011866092,0.0370719991624355,0.0381539985537529,0.0446470007300376,1.0,0.0452948582420131,0.17017881276944263,-0.22584421150176212,0.20433215738949784
CEL,2019-03-16,0.0543720014393329,0.0418940000236034,0.0447160005569458,0.0458960011601448,1.0,0.036912737669950124,0.026388777808880024,-0.22949314142228489,0.09552683282299718
CEL,2019-03-17,0.0458660013973712,0.0416390001773834,0.0458360016345977,0.0426269993185997,1.0,0.03551730999072132,-0.07001052014920511,-0.09215979355527751,0.023727734503888005
CEL,2019-03-18,0.0451480001211166,0.0410149991512298,0.0426689982414245,0.0445819981396198,1.0,0.027004254052327627,0.04483348513061872,-0.0915433897138161,0.08696815950764303
CEL,2019-03-19,0.0528159998357296,0.0422599986195564,0.0445539988577365,0.052786000072956,1.0,0.009660819666727336,0.18476458738316087,-0.1998637013216618,0.249077184033048
CEL,2019-03-20,0.0669450014829635,0.0471759997308254,0.0527970008552074,0.0611450001597404,1.0,-0.016136938901090168,0.1581150286817784,-0.29530213330668187,0.29610396194290867
CEL,2019-03-21,0.0732060000300407,0.0548469983041286,0.0610579997301101,0.0678709968924522,1.0,-0.049196316447586236,0.11158238383925215,-0.25078547821733643,0.23746055374088212
CEL,2019-03-22,0.0720060020685195,0.0564760006964206,0.0695850029587745,0.0668660029768943,1.0,-0.08011032383656592,-0.039074511263455264,-0.21567648426475408,0.18397199079877843
CEL,2019-03-23,0.0735369995236396,0.0598829984664917,0.0667909979820251,0.0683199986815452,1.0,-0.11351062520368879,0.02289231701451121,-0.18567525389390696,0.14089141210546655
CEL,2019-03-24,0.0767140015959739,0.0666190013289451,0.0683360025286674,0.0724129974842071,1.0,-0.13849910126464024,0.05966101037047605,-0.13159266961715368,0.08697212566506271
CEL,2019-03-25,0.0764050036668777,0.0559620000422,0.0724890008568763,0.0586940012872219,1.0,-0.1556668995645461,-0.19030472770471094,-0.26756105809258596,0.04881886356745197
CEL,2019-03-26,0.0671169981360435,0.0523150004446506,0.0587869994342327,0.0534260012209415,1.0,-0.1662168423354277,-0.09119360172972858,-0.22054022233517998,0.02123675364327564
