,symbol,Date,High,Low,Open,Close,Volume,Adj Close,pc_sma15c_sma30c,pc_open_close,pc_high_low,pc_low_close
0,BTG,2019-08-05,18.83421516418457,17.566478729248047,17.57126808166504,17.958940505981445,12330696,17.958940505981445,0.0,0.022062859806966803,-0.06731028736186843,0.022341516634176245
1,BTG,2019-08-06,18.32052993774414,16.941673278808594,17.944862365722656,17.072399139404297,9935204,17.072399139404297,0.0,-0.048619109388372536,-0.07526292435978134,0.00771623076684054
2,BTG,2019-08-07,17.339128494262695,16.726402282714844,17.08951187133789,16.852821350097656,9886832,16.852821350097656,0.0,-0.01385004574865628,-0.035337774430277455,0.0075580549388947
3,BTG,2019-08-08,16.870838165283203,15.817057609558104,16.865156173706055,16.092985153198242,10474742,16.092985153198242,0.0,-0.04578499081506761,-0.062461659901021885,0.017444935110649026
4,BTG,2019-08-09,16.155601501464844,14.593711853027344,16.106664657592773,14.816946983337402,11514140,14.816946983337402,0.0,-0.08007354108830911,-0.09667790136417279,0.01529666561586594
5,BTG,2019-08-10,15.208030700683594,14.628718376159668,14.816946983337402,15.032958984375,11032341,15.032958984375,0.0,0.014578711881774084,-0.03809252729203696,0.02763335774336325
6,BTG,2019-08-11,15.656472206115724,15.01984977722168,15.038665771484377,15.531431198120115,10239647,15.531431198120115,0.0,0.032766565473520776,-0.04066193332143927,0.03406035536216037
7,BTG,2019-08-12,15.603656768798828,15.04041576385498,15.527738571166992,15.16281509399414,10027428,15.16281509399414,0.0,-0.02350139239531424,-0.03609673125277326,0.008138028367095367
8,BTG,2019-08-13,17.236223220825195,14.46645164489746,15.159537315368652,15.729840278625488,19390965,15.729840278625488,0.0,0.03762007714303167,-0.1606948076990112,0.08733230959048938
9,BTG,2019-08-14,17.57573890686035,13.898337364196776,15.738670349121094,13.939289093017578,20825566,13.939289093017578,0.0,-0.11432867047780818,-0.20923168932762043,0.0029465199863616402
10,BTG,2019-08-15,14.180582046508787,13.314488410949709,13.975774765014648,13.895380973815918,12688728,13.895380973815918,0.0,-0.005752367403628961,-0.061076028665008705,0.043628605541350625
11,BTG,2019-08-16,14.1392240524292,13.088053703308104,13.89116096496582,13.82298183441162,12148314,13.82298183441162,0.0,-0.004908094487289584,-0.07434427414285853,0.056152591345018474
12,BTG,2019-08-17,13.813302040100098,13.252820014953612,13.809991836547852,13.467074394226074,11081724,13.467074394226074,0.0,-0.02483111115346597,-0.040575528104677905,0.01616670105160352
13,BTG,2019-08-18,14.103116989135742,13.422696113586426,13.47008991241455,13.865707397460938,12468630,13.865707397460938,0.0,0.029370070104860285,-0.04824613424631412,0.033004642295827336
14,BTG,2019-08-19,14.27965259552002,13.803887367248535,13.88074779510498,14.12633991241455,12894827,14.12633991241455,0.0,0.017693003355062607,-0.03331770329067719,0.023359546234133652
15,BTG,2019-08-20,14.14952564239502,13.542476654052734,14.12509059906006,13.643590927124023,13102668,13.643590927124023,0.012815859895252144,-0.03408825370423308,-0.04290242681517435,0.007466453563427743
16,BTG,2019-08-21,13.670821189880373,12.596476554870604,13.646081924438477,13.246334075927734,12692599,13.246334075927734,0.022815973031174244,-0.029293965163351563,-0.07858669351955515,0.05159042040258902
17,BTG,2019-08-22,13.465550422668455,12.78339958190918,13.246334075927734,13.444302558898926,12208780,13.444302558898926,0.032575627630155854,0.014945152510607074,-0.05065896449438228,0.05170009532714938
18,BTG,2019-08-23,14.185091972351074,13.32610034942627,13.444302558898926,14.064776420593262,13038216,14.064776420593262,0.03892061185406444,0.04615143544829239,-0.060555943140806666,0.055430775080332825
