,symbol,Date,High,Low,Open,Close,Volume,Adj Close,pc_sma15c_sma30c,pc_open_close,pc_high_low,pc_low_close
0,SNX,2020-08-03,4.315046787261963,4.08421802520752,4.227698802947998,4.156444072723389,28845268,4.156444072723389,0.0,-0.016854258911472846,-0.05349391870694195,0.01768418019559532
1,SNX,2020-08-04,4.541358947753906,4.148355007171631,4.156385898590088,4.482719898223877,28906347,4.482719898223877,0.0,0.07851388383944011,-0.08653884114944267,0.08060180251550307
2,SNX,2020-08-05,4.642536163330078,4.344039916992188,4.480257034301758,4.368364810943604,25782284,4.368364810943604,0.0,-0.02497450983313766,-0.0642959442503899,0.005599601849022272
3,SNX,2020-08-06,4.669172763824463,4.328763008117676,4.365952014923096,4.460425853729248,27620581,4.460425853729248,0.0,0.021638771677571098,-0.07290579572128782,0.030415812869558013
4,SNX,2020-08-07,4.607018947601318,4.189366817474365,4.461341857910156,4.283700942993164,34401253,4.283700942993164,0.0,-0.03981782176186006,-0.09065561372271044,0.022517513893822706
5,SNX,2020-08-08,4.42376184463501,4.225644111633301,4.2848100662231445,4.335641860961914,31373258,4.335641860961914,0.0,0.011863255069220683,-0.044784900263557255,0.02603100176510057
6,SNX,2020-08-09,4.377437114715576,4.209057807922363,4.338622093200684,4.266327857971191,32347757,4.266327857971191,0.0,-0.016662948207171315,-0.038465271431809785,0.0136063823929986
7,SNX,2020-08-10,4.991306781768799,4.257460117340088,4.2657151222229,4.82716703414917,43105326,4.82716703414917,0.0,0.13161964543794763,-0.14702495689288275,0.13381380003743054
8,SNX,2020-08-11,4.876636028289795,4.316882133483887,4.828680992126465,4.876636028289795,51308514,4.876636028289795,0.0,0.009931291017469252,-0.11478279116151514,0.12966624464082036
9,SNX,2020-08-12,6.001008033752441,4.829800128936768,4.862722873687744,5.6754679679870605,84894636,5.6754679679870605,0.0,0.16713785988033383,-0.19516852805866272,0.17509375470501268
10,SNX,2020-08-16,6.839479923248291,6.265594959259033,6.823075771331787,6.432305812835693,59942349,6.432305812835693,0.0,-0.05727181869179505,-0.08390769041349876,0.026607346095729
11,SNX,2020-08-17,6.879539012908936,6.142303943634033,6.432305812835693,6.149045944213867,69932725,6.149045944213867,0.0,-0.044037064913266394,-0.10716344044150883,0.0010976338262813393
12,SNX,2020-08-18,6.648138046264648,5.675810813903809,6.145071029663086,6.10149621963501,71372216,6.10149621963501,0.0,-0.007091018121309696,-0.146255571950278,0.07499992858965922
13,SNX,2020-08-19,6.374536991119385,5.539292812347412,6.10149621963501,6.09881591796875,77378242,6.09881591796875,0.0,-0.00043928596688044835,-0.13102821113683766,0.10100984450111171
14,SNX,2020-08-20,6.679802894592285,6.115797996520996,6.119211196899414,6.212406158447266,67952059,6.212406158447266,0.0,0.015229897865769558,-0.08443436235639318,0.01579649327548516
15,SNX,2020-08-21,6.241055965423584,5.262071132659912,6.217165946960449,5.350430011749268,56831592,5.350430011749268,-0.012650085499552495,-0.13941013358907137,-0.1568620499779844,0.016791654248256266
