,symbol,Date,High,Low,Open,Close,Volume,Adj Close,pc_sma15c_sma30c,pc_open_close,pc_high_low,pc_low_close
0,ANKR,2019-08-05,0.0065640001557767,0.005723999813199,0.0059799998998641,0.0061300001107156,5446475,0.0061300001107156,0.0,0.025083647719611024,-0.12797079869634848,0.07092947427782961
1,ANKR,2019-08-06,0.0061269998550415,0.0056070000864565,0.0061269998550415,0.0058039999566972,6118175,0.0058039999566972,0.0,-0.052717464662337815,-0.08487021068837247,0.035134629428051255
2,ANKR,2019-08-07,0.0059299999848008,0.0055669997818768,0.0057970001362264,0.005719999782741,6074480,0.005719999782741,0.0,-0.013282793112977838,-0.06121419963817993,0.027483385460564856
3,ANKR,2019-08-08,0.00715500023216,0.005719999782741,0.005719999782741,0.0062830001115798,22439230,0.0062830001115798,0.0,0.09842663465434814,-0.2005591059199438,0.09842663465434814
4,ANKR,2019-08-09,0.0063590002246201,0.004846999887377,0.0062830001115798,0.0049209999851882,7896086,0.0049209999851882,0.0,-0.2167754420187553,-0.23777327942041865,0.01526719610700164
5,ANKR,2019-08-10,0.0050869998522102,0.0047679999843239,0.0049209999851882,0.004842999856919,5584542,0.004842999856919,0.0,-0.015850463016454742,-0.06270884158718829,0.015729839102701777
6,ANKR,2019-08-11,0.0051859999075531,0.0048400000669062,0.004842999856919,0.0049950000829994,8544772,0.0049950000829994,0.0,0.031385552461506615,-0.06671805761950972,0.03202479627077332
7,ANKR,2019-08-12,0.0054179998114705,0.0048890002071857,0.0049379998818039,0.0052109998650848,16469133,0.0052109998650848,0.0,0.05528553864225087,-0.09763743497459147,0.06586206673213771
8,ANKR,2019-08-13,0.0052359998226165,0.0048150001093745,0.00521200010553,0.0049669998697936,4002017,0.0049669998697936,0.0,-0.04700695141514905,-0.08040483718573178,0.03156796614047133
9,ANKR,2019-08-14,0.0050059999339282,0.0045119998976588,0.0049600000493228,0.0045199999585747,3326409,0.0045199999585747,0.0,-0.08870969483320358,-0.09868159064911519,0.0017730631864710854
10,ANKR,2019-08-15,0.0051950002089142,0.0044510001316666,0.0045199999585747,0.0049020000733435,6657847,0.0049020000733435,0.0,0.08451330050216564,-0.1432146385616995,0.1013255287206723
11,ANKR,2019-08-16,0.0051480000838637,0.0044459998607635,0.0049430001527071,0.0044979997910559,4488150,0.0044979997910559,0.0,-0.0900263702009981,-0.13636367747945546,0.011695891120309259
12,ANKR,2019-08-17,0.0047019999474287,0.0043890001252293,0.004499000031501,0.0044579999521374,3673583,0.0044579999521374,0.0,-0.00911315382896792,-0.06656738105039003,0.0157210810980543
13,ANKR,2019-08-18,0.0045139999128878,0.0042719999328255,0.0044490001164376,0.0044590001925826,3753516,0.0044590001925826,0.0,0.0022477131677415513,-0.05361098465495589,0.043773469732575135
14,ANKR,2019-08-19,0.0048750001005828,0.0044229999184608,0.0044510001316666,0.004676999989897,4226291,0.004676999989897,0.0,0.05077507336441673,-0.09271798416331599,0.05742710289820478
15,ANKR,2019-08-20,0.0047059999778866,0.004410000052303,0.004676999989897,0.0044470001012086,2621388,0.0044470001012086,0.01422238894792947,-0.049176799056068594,-0.06289841202178008,0.008390033665935562
16,ANKR,2019-08-21,0.0044559999369084,0.003872999921441,0.0044450000859797,0.0039989999495446,4520550,0.0039989999495446,0.026098028330395134,-0.10033748657100414,-0.13083483476705096,0.03253292813306322
