Date,High,Low,Open,Close,Volume,Adj Close
2021-01-01,76.50725555419922,72.49082946777344,75.49560546875,72.70906829833984,139829.0,72.70906829833984
2021-01-02,76.04615020751953,71.18779754638672,72.71240234375,71.52691650390625,508198.0,71.52691650390625
2021-01-03,92.40633392333984,69.6513442993164,71.52687072753906,83.68696594238281,2590351.0,83.68696594238281
2021-01-04,102.21453857421875,82.91293334960938,83.8126220703125,94.16990661621094,2194121.0,94.16990661621094
2021-01-05,103.80730438232422,91.45897674560547,94.21051025390625,101.75820922851562,1102845.0,101.75820922851562
2021-01-06,111.4412612915039,99.44447326660156,101.72732543945312,109.72527313232422,611835.0,109.72527313232422
2021-01-07,115.89911651611328,102.61540985107422,109.66622924804688,110.3209457397461,2197574.0,110.3209457397461
2021-01-08,118.39405059814453,101.2307357788086,110.32500457763672,110.04346466064453,1330810.0,110.04346466064453
2021-01-09,114.61209869384766,106.58441925048828,109.91175842285156,113.55757904052734,261886.0,113.55757904052734
2021-01-10,125.48548126220703,110.1123275756836,112.62937927246094,115.53611755371094,762585.0,115.53611755371094
2021-01-11,115.73368835449219,87.08942413330078,115.523681640625,98.94628143310547,570884.0,98.94628143310547
2021-01-12,104.7654037475586,93.3966064453125,98.96443939208984,94.18587493896484,260817.0,94.18587493896484
2021-01-13,101.16831970214844,89.8502197265625,94.2605209350586,100.82601165771484,212651.0,100.82601165771484
2021-01-14,111.09868621826172,99.54794311523438,100.85385131835938,109.49604034423828,361360.0,109.49604034423828
2021-01-15,113.05960845947266,103.3264389038086,109.54435729980469,107.2212142944336,238843.0,107.2212142944336
2021-01-16,116.21222686767578,105.64887237548828,107.22039031982422,114.71920776367188,358798.0,114.71920776367188
2021-01-17,115.1075668334961,104.41523742675781,114.67709350585938,110.06555938720703,591493.0,110.06555938720703
2021-01-18,110.82145690917969,106.19927215576172,110.05952453613281,110.58476257324219,295284.0,110.58476257324219
2021-01-19,124.35600280761719,109.47346496582031,110.54662322998047,120.34874725341797,1071980.0,120.34874725341797
2021-01-20,122.2447509765625,109.0676040649414,120.33609771728516,119.44904327392578,298037.0,119.44904327392578
2021-01-21,119.39515686035156,98.18106079101562,119.39515686035156,98.18106079101562,209764.0,98.18106079101562
2021-01-22,112.33264923095703,95.35846710205078,98.25508880615234,108.5324935913086,341993.0,108.5324935913086
2021-01-23,111.98595428466797,102.30622863769531,108.53428649902344,105.54561614990234,536040.0,105.54561614990234
2021-01-24,112.75468444824219,105.0224838256836,105.56114196777344,112.52680206298828,399867.0,112.52680206298828
2021-01-25,122.91297149658203,105.86312866210938,112.51007843017578,114.44984436035156,1109743.0,114.44984436035156
2021-01-26,118.07599639892578,108.56144714355469,114.44540405273438,116.22477722167969,371499.0,116.22477722167969
2021-01-27,116.5401382446289,106.6339111328125,116.3017807006836,108.1385498046875,474128.0,108.1385498046875
2021-01-28,112.25276947021484,107.6462173461914,108.13090515136719,111.17976379394531,678689.0,111.17976379394531
