Date,High,Low,Open,Close,Volume,Adj Close
2021-03-31,0.37789401412010193,0.3549779951572418,0.3603239953517914,0.36422199010849,211284882.0,0.36422199010849
2021-04-01,0.3953059911727905,0.35875099897384644,0.3641589879989624,0.3840020000934601,268317949.0,0.3840020000934601
2021-04-02,0.3980180025100708,0.3528349995613098,0.38348400592803955,0.3540309965610504,222409214.0,0.3540309965610504
2021-04-03,0.3747900128364563,0.34854400157928467,0.35385000705718994,0.3626370131969452,165050296.0,0.3626370131969452
2021-04-04,0.3701219856739044,0.3508880138397217,0.3626599907875061,0.37003299593925476,225534790.0,0.37003299593925476
2021-04-05,0.38964900374412537,0.3612479865550995,0.37045198678970337,0.374565988779068,293679159.0,0.374565988779068
2021-04-06,0.37603598833084106,0.31110599637031555,0.37454700469970703,0.33720800280570984,259031047.0,0.33720800280570984
2021-04-07,0.3600209951400757,0.33690500259399414,0.33784499764442444,0.3563059866428375,155583605.0,0.3563059866428375
2021-04-08,0.38383999466896057,0.3502500057220459,0.35620298981666565,0.36760300397872925,173371170.0,0.36760300397872925
2021-04-09,0.37574100494384766,0.34797900915145874,0.3675310015678406,0.35847100615501404,168749009.0,0.35847100615501404
2021-04-10,0.37060099840164185,0.35192999243736267,0.35806500911712646,0.37053200602531433,141234990.0,0.37053200602531433
2021-04-11,0.3731380105018616,0.35093599557876587,0.3703039884567261,0.35804399847984314,147382913.0,0.35804399847984314
2021-04-12,0.4235819876194,0.35733601450920105,0.357589989900589,0.42207399010658264,618821779.0,0.42207399010658264
2021-04-13,0.44852301478385925,0.37076500058174133,0.4224129915237427,0.41468000411987305,492289025.0,0.41468000411987305
2021-04-14,0.46056699752807617,0.40241900086402893,0.41466501355171204,0.4427329897880554,440389322.0,0.4427329897880554
2021-04-15,0.46734198927879333,0.40882501006126404,0.44099000096321106,0.43644699454307556,398692669.0,0.43644699454307556
2021-04-16,0.4393619894981384,0.40435799956321716,0.4367159903049469,0.40625301003456116,225290395.0,0.40625301003456116
2021-04-17,0.41041699051856995,0.3038040101528168,0.40667998790740967,0.3629010021686554,405420994.0,0.3629010021686554
2021-04-18,0.38633298873901367,0.32545599341392517,0.36345601081848145,0.3271999955177307,214818440.0,0.3271999955177307
2021-04-19,0.35106098651885986,0.29846999049186707,0.3255069851875305,0.34152400493621826,249383389.0,0.34152400493621826
2021-04-20,0.38190001249313354,0.328480988740921,0.3423120081424713,0.3592289984226227,267793113.0,0.3592289984226227
2021-04-21,0.4211120009422302,0.346904993057251,0.35647401213645935,0.3494449853897095,652622588.0,0.3494449853897095
2021-04-22,0.3869220018386841,0.29910698533058167,0.35012000799179077,0.38180801272392273,469766102.0,0.38180801272392273
2021-04-23,0.38872000575065613,0.3383199870586395,0.3819049894809723,0.3534280061721802,216229167.0,0.3534280061721802
2021-04-24,0.40379801392555237,0.3451240062713623,0.3548229932785034,0.3828839957714081,333571613.0,0.3828839957714081
2021-04-25,0.5733410120010376,0.3812650144100189,0.38400301337242126,0.5351930260658264,1751007448.0,0.5351930260658264
2021-04-26,0.8430789709091187,0.5357639789581299,0.536221981048584,0.8327540159225464,2631901892.0,0.8327540159225464
2021-04-27,0.8932790160179138,0.6768779754638672,0.8289989829063416,0.7731130123138428,3865674203.0,0.7731130123138428
2021-04-28,0.9233819842338562,0.7434970140457153,0.7761809825897217,0.8908720016479492,2744234311.0,0.8908720016479492
2021-04-29,0.9406790137290955,0.783348023891449,0.8884909749031067,0.8205680251121521,1906390032.0,0.8205680251121521
2021-04-30,0.8396660089492798,0.7722870111465454,0.8206819891929626,0.7868210077285767,966733867.0,0.7868210077285767
2021-05-01,0.8274000287055969,0.742434024810791,0.785502016544342,0.8245120048522949,779774169.0,0.8245120048522949
2021-05-02,0.8687340021133423,0.7773860096931458,0.822579026222229,0.7961390018463135,815448476.0,0.7961390018463135
2021-05-03,0.7979879975318909,0.6908190250396729,0.7950659990310669,0.7043830156326294,787329351.0,0.7043830156326294
2021-05-04,0.8361769914627075,0.7006980180740356,0.7032970190048218,0.8110849857330322,925333196.0,0.8110849857330322
2021-05-05,0.8136259913444519,0.7290380001068115,0.8091840147972107,0.7617849707603455,585564623.0,0.7617849707603455
2021-05-06,0.8072239756584167,0.7329819798469543,0.7628629803657532,0.7531290054321289,585921423.0,0.7531290054321289
2021-05-07,0.8491050004959106,0.7322099804878235,0.751462996006012,0.8482580184936523,757402833.0,0.8482580184936523
2021-05-08,1.0514789819717407,0.7972139716148376,0.8489660024642944,0.9698650240898132,2966438616.0,0.9698650240898132
2021-05-09,1.000599980354309,0.7854250073432922,0.9698730111122131,0.8750690221786499,1271190447.0,0.8750690221786499
2021-05-10,1.0890389680862427,0.8009920120239258,0.8761360049247742,1.069219946861267,1659530191.0,1.069219946861267
2021-05-11,1.224979043006897,1.0190140008926392,1.0666340589523315,1.0190140008926392,2497330382.0,1.0190140008926392
2021-05-12,1.1816580295562744,0.9604610204696655,1.0419930219650269,1.0531539916992188,2041911519.0,1.0531539916992188
