,symbol,Date,High,Low,Open,Close,signal
0,ETC,2019-01-01,5.227311134338379,5.012405872344971,5.049647808074951,5.227261066436768,0.0
1,ETC,2019-01-02,5.473482131958008,5.22048282623291,5.3194990158081055,5.438700199127197,0.0
2,ETC,2019-01-03,5.440776824951172,5.06159782409668,5.433833122253418,5.094616889953613,0.0
3,ETC,2019-01-04,5.271678924560547,5.05377197265625,5.088991165161133,5.254148006439209,0.0
4,ETC,2019-01-05,5.282466888427734,5.130011081695557,5.24922513961792,5.13627290725708,0.0
5,ETC,2019-01-06,5.503686904907227,5.099577903747559,5.127677917480469,5.503686904907227,0.0
6,ETC,2019-01-07,5.507325172424316,4.9066481590271,5.503090858459473,4.915884971618652,0.0
7,ETC,2019-01-08,5.119438171386719,4.856350898742676,4.919729232788086,4.987912178039551,0.0
8,ETC,2019-01-09,5.097868919372559,4.968948841094971,4.991425037384033,4.98293399810791,0.0
9,ETC,2019-01-10,5.058949947357178,4.275928974151611,4.982232093811035,4.431996822357178,0.0
10,ETC,2019-01-11,4.575305938720703,4.411890983581543,4.428894996643066,4.485956192016602,0.0
11,ETC,2019-01-12,4.750603199005127,4.459840774536133,4.48047399520874,4.561171054840088,0.0
12,ETC,2019-01-13,4.592951774597168,4.194261074066162,4.557948112487793,4.243372917175293,0.0
13,ETC,2019-01-14,4.45042896270752,4.235875129699707,4.252487182617188,4.3521881103515625,0.0
14,ETC,2019-01-15,4.398634910583496,4.136743068695068,4.350512027740479,4.208470821380615,0.0
15,ETC,2019-01-16,4.378437042236328,4.207881927490234,4.211446762084961,4.310122013092041,0.0
16,ETC,2019-01-17,4.524835109710693,4.288832187652588,4.319052219390869,4.523078918457031,0.0
17,ETC,2019-01-18,4.512472152709961,4.300985813140869,4.512472152709961,4.384913921356201,0.0
18,ETC,2019-01-19,4.575593948364258,4.383542060852051,4.39551305770874,4.401401996612549,0.0
19,ETC,2019-01-20,4.465536117553711,4.251463890075684,4.3875041007995605,4.286460876464844,0.0
20,ETC,2019-01-21,4.355204105377197,4.254942893981934,4.288724899291992,4.302321910858154,0.0
21,ETC,2019-01-22,4.348227024078369,4.215974807739258,4.278794765472412,4.326846122741699,0.0
22,ETC,2019-01-23,4.3719658851623535,4.301536083221436,4.322202205657959,4.303876876831055,0.0
23,ETC,2019-01-24,4.336090087890625,4.242384910583496,4.314175128936768,4.309439182281494,0.0
24,ETC,2019-01-25,4.3921380043029785,4.275875091552734,4.321243762969971,4.352978229522705,0.0
25,ETC,2019-01-26,4.393134117126465,4.300990104675293,4.353376865386963,4.3071160316467285,0.0
26,ETC,2019-01-27,4.346346855163574,4.213847160339356,4.313498020172119,4.253052234649658,0.0
