,symbol,Date,High,Low,Open,Close,signal
0,ICX,2019-01-01,0.244946002960205,0.2339410036802292,0.2373789995908737,0.244825005531311,0.0
1,ICX,2019-01-02,0.2610920071601867,0.2423940002918243,0.2455189973115921,0.2561140060424804,0.0
2,ICX,2019-01-03,0.2701970040798187,0.25416100025177,0.2557060122489929,0.2601990103721618,0.0
3,ICX,2019-01-04,0.277662992477417,0.2577570080757141,0.261137992143631,0.2744329869747162,0.0
4,ICX,2019-01-05,0.286417007446289,0.2675999999046325,0.2740949988365173,0.2689990103244781,0.0
5,ICX,2019-01-06,0.2918579876422882,0.2621339857578277,0.2685660123825073,0.2880620062351227,0.0
6,ICX,2019-01-07,0.2931709885597229,0.2758319973945617,0.2883670032024383,0.2768880128860473,0.0
7,ICX,2019-01-08,0.2866179943084717,0.2663249969482422,0.2765420079231262,0.2751289904117584,0.0
8,ICX,2019-01-09,0.2885389924049377,0.2755599915981293,0.2755599915981293,0.2861370146274566,0.0
9,ICX,2019-01-10,0.2989499866962433,0.2348060011863708,0.2865349948406219,0.2418600022792816,0.0
10,ICX,2019-01-11,0.2461339980363845,0.236175999045372,0.2405029982328415,0.2424699962139129,0.0
11,ICX,2019-01-12,0.2423380017280578,0.2368690073490142,0.2421769946813583,0.2401300072669983,0.0
12,ICX,2019-01-13,0.2413869947195053,0.2158209979534149,0.2400909960269928,0.2168820053339004,0.0
13,ICX,2019-01-14,0.2383259981870651,0.2169319987297058,0.2169319987297058,0.232570007443428,0.0
14,ICX,2019-01-15,0.2361270040273666,0.222459003329277,0.2332690060138702,0.2244009971618652,0.0
15,ICX,2019-01-16,0.2359939962625503,0.2231229990720749,0.2242009937763214,0.2325679957866668,0.0
16,ICX,2019-01-17,0.2458290010690689,0.2295770049095153,0.2323340028524398,0.2458290010690689,0.0
17,ICX,2019-01-18,0.2513850033283233,0.2337639927864074,0.2463230043649673,0.2374670058488845,0.0
18,ICX,2019-01-19,0.2469899952411651,0.2372539937496185,0.237868994474411,0.2444079965353012,0.0
19,ICX,2019-01-20,0.2456350028514862,0.2284830063581466,0.2440280020236969,0.2325039952993393,0.0
20,ICX,2019-01-21,0.2334509938955307,0.2266049981117248,0.2321570068597793,0.2324029952287674,0.0
21,ICX,2019-01-22,0.235161006450653,0.2212930023670196,0.2324880063533783,0.2321660071611404,0.0
22,ICX,2019-01-23,0.2359209954738617,0.2237759977579116,0.2317339926958084,0.228654995560646,0.0
23,ICX,2019-01-24,0.2338559925556183,0.2271019965410232,0.2286459952592849,0.2309429943561554,0.0
24,ICX,2019-01-25,0.2332630008459091,0.2255350053310394,0.2315549999475479,0.2280679941177368,0.0
25,ICX,2019-01-26,0.2330520004034042,0.2268639951944351,0.2279510051012039,0.228069007396698,0.0
26,ICX,2019-01-27,0.2285539954900741,0.2164610028266906,0.2281630039215088,0.2216140031814575,0.0
27,ICX,2019-01-28,0.2224089950323104,0.1984069943428039,0.2213879972696304,0.206163004040718,0.0
28,ICX,2019-01-29,0.20694400370121,0.1963240057229995,0.2063120007514953,0.2002519965171814,0.0
29,ICX,2019-01-30,0.2101359963417053,0.198183000087738,0.2002270072698593,0.2047459930181503,0.0
30,ICX,2019-01-31,0.2079409956932068,0.1866640001535415,0.2045799940824508,0.1887589991092682,0.0
31,ICX,2019-02-01,0.1949519962072372,0.1856070011854171,0.1891410052776336,0.1928499937057495,0.0
32,ICX,2019-02-02,0.1938609927892685,0.1893939971923828,0.1926950067281723,0.1927759945392608,0.0
33,ICX,2019-02-03,0.1925660073757171,0.1858769953250885,0.1922000050544738,0.1870169937610626,0.0
34,ICX,2019-02-04,0.190200001001358,0.1861770004034042,0.1875959932804107,0.1890749931335449,0.0
35,ICX,2019-02-05,0.1905239969491958,0.1865870058536529,0.1887609958648681,0.1879699975252151,0.0
36,ICX,2019-02-06,0.1889470070600509,0.1811310052871704,0.1884489953517913,0.1865469962358474,1.0
37,ICX,2019-02-07,0.2275719940662384,0.1872020065784454,0.1872020065784454,0.2095890045166015,1.0
38,ICX,2019-02-08,0.2289319932460785,0.2018209993839264,0.2093710005283355,0.223922997713089,1.0
39,ICX,2019-02-09,0.2238450050354004,0.2170609980821609,0.2236720025539398,0.2208169996738433,1.0
40,ICX,2019-02-10,0.2277829945087433,0.2146899998188018,0.221001997590065,0.2220409959554672,1.0
41,ICX,2019-02-11,0.2314220070838928,0.2165980041027069,0.2223680019378662,0.2294600009918213,1.0
42,ICX,2019-02-12,0.2331089973449707,0.2237679958343505,0.2295999974012375,0.2274390012025833,1.0
43,ICX,2019-02-13,0.2327309995889663,0.2186940014362335,0.2272399961948394,0.2210710048675537,1.0
44,ICX,2019-02-14,0.2225120067596435,0.2150730043649673,0.2204190045595169,0.2181220054626464,1.0
45,ICX,2019-02-15,0.2280550003051757,0.2177640050649643,0.2182260006666183,0.2223390042781829,1.0
46,ICX,2019-02-16,0.2273669987916946,0.2184129953384399,0.22223000228405,0.2238560020923614,1.0
47,ICX,2019-02-17,0.23539400100708,0.223030999302864,0.2237109988927841,0.2327349931001663,1.0
