,symbol,Date,High,Low,Open,Close,signal
0,BCH,2019-01-01,168.7682647705078,150.2381591796875,150.89578247070312,164.85459899902344,0.0
1,BCH,2019-01-02,174.23353576660156,162.24879455566406,165.62203979492188,171.82737731933594,0.0
2,BCH,2019-01-03,175.46414184570312,160.3275909423828,173.2724609375,162.0499267578125,0.0
3,BCH,2019-01-04,165.37069702148438,155.6101531982422,161.71157836914062,161.3956298828125,0.0
4,BCH,2019-01-05,166.359130859375,158.33197021484375,161.1407928466797,160.40121459960938,0.0
5,BCH,2019-01-06,170.75271606445312,159.15122985839844,160.18698120117188,166.8411865234375,0.0
6,BCH,2019-01-07,168.32928466796875,160.80352783203125,166.8470001220703,161.2439727783203,0.0
7,BCH,2019-01-08,164.85931396484375,158.65904235839844,161.40292358398438,161.91262817382812,0.0
8,BCH,2019-01-09,162.53659057617188,158.4420166015625,162.11941528320312,160.08474731445312,0.0
9,BCH,2019-01-10,164.39772033691406,133.33888244628906,160.28477478027344,134.966796875,0.0
10,BCH,2019-01-11,134.7850341796875,129.4267120361328,133.90774536132812,131.6685791015625,0.0
11,BCH,2019-01-12,138.55088806152344,131.49559020996094,131.49559020996094,134.38116455078125,0.0
12,BCH,2019-01-13,135.79608154296875,123.8711166381836,134.49673461914062,126.34981536865234,0.0
13,BCH,2019-01-14,136.9587860107422,124.89478302001952,126.48271942138672,133.97984313964844,0.0
14,BCH,2019-01-15,134.6835479736328,126.99542236328124,133.9701690673828,128.48001098632812,0.0
15,BCH,2019-01-16,131.1820068359375,128.1846160888672,128.6878662109375,129.16934204101562,0.0
16,BCH,2019-01-17,131.8909454345703,127.15645599365234,129.2044677734375,131.05453491210938,0.0
17,BCH,2019-01-18,131.0939178466797,126.9332275390625,131.0939178466797,128.45748901367188,0.0
18,BCH,2019-01-19,131.68580627441406,127.6005401611328,128.5467987060547,130.2041015625,0.0
19,BCH,2019-01-20,130.99639892578125,122.7190399169922,130.1376190185547,123.88646697998048,0.0
20,BCH,2019-01-21,124.34527587890624,121.85819244384766,123.92018127441406,122.82960510253906,0.0
21,BCH,2019-01-22,131.4987335205078,118.81300354003906,122.71257781982422,128.4401092529297,0.0
22,BCH,2019-01-23,134.70449829101562,127.83136749267578,128.440185546875,132.32009887695312,0.0
23,BCH,2019-01-24,132.2902069091797,127.4676513671875,132.21119689941406,129.3973388671875,0.0
24,BCH,2019-01-25,129.84329223632812,126.37190246582033,129.52093505859375,128.37045288085938,0.0
25,BCH,2019-01-26,129.6563720703125,126.96595764160156,128.4443817138672,127.1396713256836,0.0
26,BCH,2019-01-27,127.53508758544922,120.70153045654295,127.15506744384766,122.90110778808594,0.0
27,BCH,2019-01-28,123.03539276123048,108.0881576538086,123.03539276123048,112.49606323242188,0.0
28,BCH,2019-01-29,113.53565979003906,108.10831451416016,112.25018310546876,111.0904541015625,1.0
29,BCH,2019-01-30,119.75407409667967,109.63318634033205,110.95767211914062,118.38124084472656,1.0
30,BCH,2019-01-31,120.43569946289062,114.0615005493164,118.15505981445312,114.81018829345705,1.0
31,BCH,2019-02-01,118.1522216796875,112.06761169433594,114.79912567138672,116.55672454833984,1.0
32,BCH,2019-02-02,122.0037078857422,116.21630096435548,116.55433654785156,121.79053497314452,1.0
33,BCH,2019-02-03,121.9732894897461,117.47777557373048,121.79032135009766,118.8281478881836,1.0
34,BCH,2019-02-04,120.56281280517578,118.34693908691406,119.3039779663086,119.1247787475586,1.0
