,symbol,Date,High,Low,Open,Close,signal
0,HBAR,2019-09-17,0.100271999835968,0.080044999718666,0.0905190035700798,0.0869209989905357,0.0
1,HBAR,2019-09-18,0.0877209976315498,0.0544690005481243,0.0877019986510276,0.057923998683691,0.0
2,HBAR,2019-09-19,0.0590609982609748,0.0478000007569789,0.0580869987607002,0.0524899996817112,0.0
3,HBAR,2019-09-20,0.0554080009460449,0.0454559996724128,0.0524020008742809,0.0480209998786449,0.0
4,HBAR,2019-09-21,0.0482369996607303,0.038757000118494,0.04806499928236,0.0397350005805492,0.0
5,HBAR,2019-09-22,0.039802998304367,0.0354879982769489,0.0397390015423297,0.0376450009644031,0.0
6,HBAR,2019-09-23,0.0439970009028911,0.0290840007364749,0.0376890003681182,0.0296410005539655,0.0
7,HBAR,2019-09-24,0.0311110001057386,0.0258709993213415,0.0295150000602006,0.0302019994705915,0.0
8,HBAR,2019-09-25,0.031021999195218,0.0273049995303154,0.0302039999514818,0.028966000303626,0.0
9,HBAR,2019-09-26,0.0372029989957809,0.0281009990721941,0.028966000303626,0.036991000175476,0.0
10,HBAR,2019-09-27,0.0418040007352829,0.037236999720335,0.037236999720335,0.0399280004203319,0.0
11,HBAR,2019-09-28,0.0414539985358715,0.0322230011224746,0.0398130007088184,0.035776000469923,0.0
12,HBAR,2019-09-29,0.0430359989404678,0.0351030007004737,0.035776000469923,0.0380209982395172,0.0
13,HBAR,2019-09-30,0.0397490002214908,0.0369670018553733,0.0379600003361702,0.0384909994900226,0.0
14,HBAR,2019-10-01,0.0395370014011859,0.0359929986298084,0.0384909994900226,0.0375780016183853,0.0
15,HBAR,2019-10-02,0.0391770005226135,0.0365040004253387,0.0375780016183853,0.0376820005476474,0.0
16,HBAR,2019-10-03,0.0390189997851848,0.0367880016565322,0.0376809984445571,0.0387630015611648,0.0
17,HBAR,2019-10-04,0.0426470004022121,0.0387630015611648,0.0387630015611648,0.0418940000236034,0.0
18,HBAR,2019-10-05,0.0419160015881061,0.0378799997270107,0.0418439991772174,0.0384100005030632,0.0
19,HBAR,2019-10-06,0.0388699993491172,0.0362909995019435,0.0383399985730648,0.0381780005991458,0.0
20,HBAR,2019-10-07,0.0390600003302097,0.0371280014514923,0.0381800010800361,0.0388020016252994,0.0
21,HBAR,2019-10-08,0.0397409982979297,0.0382979996502399,0.0387649983167648,0.0390210002660751,0.0
22,HBAR,2019-10-09,0.0390140004456043,0.0368550010025501,0.0389969982206821,0.0383399985730648,0.0
23,HBAR,2019-10-10,0.0383110009133815,0.0354730002582073,0.0382240004837513,0.0360639989376068,0.0
24,HBAR,2019-10-11,0.0362620018422603,0.0347790010273456,0.03609099984169,0.0349880009889602,0.0
25,HBAR,2019-10-12,0.0353589989244937,0.0330020003020763,0.0350139997899532,0.033109001815319,0.0
26,HBAR,2019-10-13,0.0377499982714653,0.0323729999363422,0.033109001815319,0.0373479984700679,0.0
27,HBAR,2019-10-14,0.0403780005872249,0.0356849990785121,0.0370629988610744,0.0378290005028247,0.0
28,HBAR,2019-10-15,0.0386320017278194,0.0351939983665943,0.0378290005028247,0.0376310013234615,0.0
29,HBAR,2019-10-16,0.0375950001180172,0.0341779999434948,0.0375950001180172,0.0350719988346099,0.0
30,HBAR,2019-10-17,0.0360610000789165,0.0334569998085498,0.0350529998540878,0.0338729992508888,0.0
31,HBAR,2019-10-18,0.0345310010015964,0.0329170003533363,0.0338350012898445,0.0335640013217926,0.0
32,HBAR,2019-10-19,0.0339520014822483,0.0325319990515708,0.0335189998149871,0.0328259989619255,0.0
33,HBAR,2019-10-20,0.0344099998474121,0.032770998775959,0.0329210013151168,0.0332159996032714,0.0
34,HBAR,2019-10-21,0.033365998417139,0.0315530002117157,0.0331909991800785,0.0315530002117157,0.0
35,HBAR,2019-10-22,0.0316849984228611,0.0271700005978345,0.0315480008721351,0.0280820000916719,1.0
36,HBAR,2019-10-23,0.0295950006693601,0.0269269999116659,0.0280639994889497,0.028931999579072,1.0
37,HBAR,2019-10-24,0.0309980008751153,0.0283770002424716,0.028931999579072,0.0306870006024837,1.0
38,HBAR,2019-10-25,0.0327310003340244,0.0291549991816282,0.030724000185728,0.0307379998266696,1.0
39,HBAR,2019-10-26,0.0318740010261535,0.0291150007396936,0.0307379998266696,0.0316849984228611,1.0
40,HBAR,2019-10-28,0.0328759998083114,0.0301949996501207,0.0316900014877319,0.0317160002887249,1.0
41,HBAR,2019-10-29,0.0343479998409748,0.0315780006349086,0.0317020006477832,0.0339620001614093,1.0
42,HBAR,2019-10-30,0.0339710004627704,0.0319590009748935,0.0339329987764358,0.0327799990773201,1.0
43,HBAR,2019-10-31,0.0337239988148212,0.0316359996795654,0.0328500010073185,0.0333670005202293,1.0
44,HBAR,2019-11-01,0.0348909981548786,0.0328130014240741,0.033194001764059,0.0347280018031597,1.0
45,HBAR,2019-11-02,0.0348200015723705,0.0331059992313385,0.0347280018031597,0.034511998295784,1.0
46,HBAR,2019-11-03,0.036991000175476,0.0332660004496574,0.0344909988343715,0.0368609987199306,1.0
47,HBAR,2019-11-04,0.0389950014650821,0.0354560017585754,0.0368259996175766,0.0365259982645511,1.0
48,HBAR,2019-11-05,0.0371639989316463,0.0352220013737678,0.0365259982645511,0.0363439992070198,1.0
49,HBAR,2019-11-06,0.0363849997520446,0.0338819995522499,0.0363849997520446,0.0342889986932277,1.0
50,HBAR,2019-11-07,0.0343389995396137,0.0319640003144741,0.0341899991035461,0.0328960008919239,1.0
51,HBAR,2019-11-08,0.0356560014188289,0.032889001071453,0.0328919999301433,0.0329289995133876,1.0
52,HBAR,2019-11-09,0.0393370017409324,0.0329170003533363,0.0329350009560585,0.0369339995086193,1.0
53,HBAR,2019-11-10,0.0369380004703998,0.0347639992833137,0.0369380004703998,0.0354680009186267,0.0
54,HBAR,2019-11-11,0.0358069986104965,0.0336019992828369,0.0354680009186267,0.034570999443531,0.0
55,HBAR,2019-11-12,0.0355740003287792,0.0343349985778331,0.0346140004694461,0.0352049991488456,0.0
56,HBAR,2019-11-13,0.0354080013930797,0.0334439985454082,0.0352049991488456,0.0351400002837181,0.0
57,HBAR,2019-11-14,0.0356310009956359,0.0334860011935234,0.0352080017328262,0.0341360010206699,0.0
58,HBAR,2019-11-15,0.0343310013413429,0.0317929983139038,0.0341360010206699,0.0325030013918876,0.0
59,HBAR,2019-11-16,0.0334290005266666,0.0319930016994476,0.0325080007314682,0.0330180004239082,0.0
60,HBAR,2019-11-17,0.0347589999437332,0.0328009985387325,0.0330180004239082,0.0328660011291503,0.0
61,HBAR,2019-11-18,0.0334190018475055,0.0303639993071556,0.0328579992055892,0.031089000403881,0.0
62,HBAR,2019-11-19,0.0314120016992092,0.0287020001560449,0.0310730002820491,0.0305380001664161,0.0
63,HBAR,2019-11-20,0.0311210006475448,0.0289350003004074,0.0305380001664161,0.029501000419259,0.0
64,HBAR,2019-11-21,0.0298120006918907,0.0265430007129907,0.0294989999383687,0.0274170003831386,0.0
65,HBAR,2019-11-22,0.0286200009286403,0.0255040004849433,0.0274170003831386,0.0263780001550912,0.0
66,HBAR,2019-11-23,0.0272489991039037,0.0245450008660554,0.0263829994946718,0.025815999135375,0.0
67,HBAR,2019-11-24,0.0262529999017715,0.0243670009076595,0.0258549991995096,0.0245389994233846,0.0
68,HBAR,2019-11-25,0.0253730006515979,0.0226060003042221,0.0244309995323419,0.0241459999233484,0.0
